Region,Product,Sales,Profit
West,C,333,127.09
North,C,355,91.0
North,B,424,49.7
West,C,185,82.64
West,B,440,122.75
East,A,255,30.82
North,A,486,217.35
West,A,177,43.64
North,A,452,48.28
North,C,259,99.61
West,C,218,67.51
East,C,148,37.66
South,C,489,98.77
South,C,69,22.69
South,C,404,101.25
North,B,484,181.49
South,B,295,76.44
East,A,174,85.13
West,A,208,86.45
East,A,390,84.39
West,B,438,185.27
East,A,187,19.32
North,A,377,91.28
West,C,136,66.54
West,A,67,20.53
East,B,165,42.8
West,B,126,26.36
North,B,82,28.59
East,B,178,74.98
West,C,442,164.38
North,C,53,26.42
West,C,89,34.8
South,A,105,18.73
North,A,165,28.0
East,A,466,152.41
East,C,299,113.33
North,C,363,90.01
North,A,90,42.94
North,B,265,28.57
West,C,383,117.27
South,A,92,31.39
North,B,353,58.03
East,C,392,53.14
East,C,336,140.55
South,C,186,68.78
South,B,54,26.27
South,C,431,153.03
East,C,425,63.37
North,C,371,118.82
South,A,70,9.42
West,B,210,29.28
West,C,163,16.58
East,C,281,45.58
South,B,499,160.01
South,A,102,42.87
South,A,261,34.51
South,B,415,93.6
North,C,392,120.35
East,B,431,197.16
East,A,495,177.84
West,A,68,27.65
East,A,402,48.08
West,B,261,77.28
West,B,56,19.61
North,C,96,27.54
North,C,313,136.53
East,C,227,52.1
East,A,124,13.47
East,A,401,96.27
West,B,194,26.9
South,A,436,103.62
North,C,312,149.72
West,C,188,36.69
South,A,147,36.88
South,B,110,24.61
West,C,284,114.89
South,C,465,109.47
West,C,316,157.51
North,A,121,26.32
North,A,246,107.9
North,A,135,64.7
East,C,206,100.47
South,C,297,79.79
East,A,470,169.7
East,A,283,77.14
East,A,102,39.55
East,B,252,62.87
West,C,276,77.93
South,A,388,63.75
East,A,199,83.33
East,C,337,62.7
North,C,483,199.21
West,B,412,111.63
North,A,482,68.6
East,A,328,137.11
North,C,285,113.17
North,A,432,214.72
West,A,123,26.24
East,A,352,174.15
South,B,188,64.19
South,C,239,44.41
South,B,390,180.34
North,C,341,159.63
North,A,152,19.65
East,C,57,20.51
West,B,221,94.13
West,B,55,18.66
East,A,146,60.59
North,A,339,88.61
North,A,284,131.29
East,C,428,121.32
South,C,338,105.84
West,C,227,46.76
West,A,462,207.99
East,C,234,97.72
West,C,154,34.29
North,C,75,13.96
South,C,310,89.25
West,A,245,62.71
North,A,98,17.87
East,B,281,90.99
South,B,125,35.3
East,A,470,170.26
South,C,451,152.5
West,C,259,76.14
North,B,445,208.0
North,C,87,38.61
North,A,300,48.56
South,A,492,146.95
East,A,165,63.36
East,B,390,179.62
East,B,470,120.83
South,A,317,88.78
South,A,212,92.62
East,B,55,7.23
North,A,51,20.44
North,C,130,35.63
South,C,166,36.01
East,B,336,135.21
East,A,221,67.95
West,C,240,87.27
South,A,456,89.75
South,B,77,9.4
South,A,278,58.96
East,B,136,21.69
South,A,117,45.98
South,B,82,11.26
West,C,171,37.32
North,B,352,37.92
East,B,473,92.9
North,C,64,11.79
East,C,123,25.75
West,C,306,90.83
North,B,439,200.35
South,B,443,102.17
North,A,308,91.28
West,A,107,18.48
East,B,331,47.73
South,C,276,74.33
East,A,87,28.79
East,C,473,141.54
North,A,126,44.49
North,B,249,32.45
South,C,443,94.37
South,A,191,21.21
East,C,371,169.07
West,C,497,54.91
West,C,456,109.46
North,C,293,96.68
West,B,499,194.7
South,C,294,39.6
East,A,358,102.91
South,C,384,166.11
North,A,204,60.87
South,B,469,132.82
East,A,315,97.58
East,B,337,156.66
North,B,57,26.79
South,A,340,78.88
West,C,282,53.59
South,C,247,120.83
West,B,192,26.58
North,C,296,39.78
North,B,209,35.11
East,B,319,131.93
West,B,451,135.16
South,C,363,106.43
South,B,337,108.34
North,B,420,183.57
South,C,465,162.16
East,C,188,51.76
East,B,75,10.32
South,C,343,151.12
East,A,172,52.78
East,B,267,132.99
East,C,126,18.18
South,B,245,59.22
East,A,203,78.73
West,B,444,188.91
South,B,412,47.61
East,C,390,113.74
North,A,151,47.28
North,C,311,110.05
East,C,197,76.01
West,A,375,181.95
East,A,304,140.54
North,B,466,164.87
South,B,312,35.53
West,C,63,28.75
North,B,492,202.12
West,A,144,33.67
West,A,322,68.15
East,A,89,41.3
North,B,86,37.21
South,A,209,88.92
North,A,225,75.09
East,B,258,113.11
North,B,407,201.01
West,C,144,61.68
West,B,228,61.14
East,A,414,197.42
East,B,333,134.83
West,B,370,63.08
North,A,320,107.28
North,B,465,99.18
North,C,284,140.9
East,B,292,44.39
West,B,496,233.66
East,A,461,143.91
West,C,372,100.16
North,A,179,51.82
West,C,230,102.02
North,C,265,63.79
South,C,202,39.07
East,C,236,56.81
West,C,376,176.19
East,C,219,55.49
West,B,84,9.52
East,C,79,18.53
South,B,350,44.25
East,A,189,71.4
South,C,84,37.39
West,A,266,51.42
East,C,448,48.47
North,B,400,60.12
East,C,146,59.39
South,C,225,65.1
East,B,432,52.77
East,A,125,29.42
East,A,153,20.27
East,A,173,47.71
South,B,344,148.97
South,B,131,22.94
South,C,468,109.74
East,B,210,80.86
South,B,138,51.81
East,B,146,64.49
South,C,206,58.25
East,B,165,51.92
South,A,320,81.62
West,A,60,26.68
South,B,108,33.94
North,B,195,91.77
South,C,436,70.87
North,C,340,88.87
East,A,276,96.35
East,C,388,154.8
West,B,247,30.68
West,B,206,48.46
East,B,461,123.32
South,B,393,88.4
East,C,364,78.41
East,B,253,53.88
West,B,361,129.18
East,B,369,113.54
East,A,331,78.69
West,A,364,107.96
South,A,419,149.91
North,C,157,69.25
West,B,295,68.88
North,B,196,94.83
West,C,457,177.23
West,A,114,33.63
East,C,358,163.15
East,C,426,138.8
South,A,445,180.7
West,B,67,14.5
East,A,137,64.2
North,B,365,46.2
West,A,293,117.21
North,B,103,25.11
North,B,356,73.05
North,C,344,163.82
North,B,268,99.14
West,A,333,151.39
West,B,327,71.4
East,C,96,31.2
North,A,132,29.97
South,C,146,71.24
East,A,244,97.61
East,B,406,100.54
East,A,477,199.92
South,A,207,21.4
North,A,415,111.01
South,A,268,49.94
East,A,74,35.69
South,B,266,93.75
North,C,164,21.04
South,A,131,62.77
South,B,320,132.26
East,B,430,79.18
North,A,246,45.06
East,C,355,157.32
South,C,105,41.43
East,A,300,67.09
West,B,85,18.94
West,C,491,136.35
West,B,206,93.92
North,B,324,60.75
East,A,389,136.79
West,A,52,21.52
East,A,353,75.88
East,C,310,135.25
West,C,263,98.25
East,B,289,65.57
West,C,294,69.38
East,C,386,95.35
West,C,161,55.75
North,A,112,54.36
North,B,333,162.8
West,B,57,11.34
South,C,436,143.15
North,C,201,26.57
North,C,294,110.65
East,A,304,130.47
North,C,110,49.42
East,C,235,37.52
South,A,200,67.13
East,B,163,62.1
East,B,445,52.5
East,C,361,77.91
South,A,397,110.38
South,B,472,79.94
West,C,194,70.61
North,A,299,41.65
East,C,497,187.34
West,A,416,149.28
East,A,89,32.19
West,B,238,106.72
North,C,219,63.19
North,A,225,55.31
South,A,375,76.18
West,B,194,41.79
South,B,407,153.04
South,A,483,205.97
East,C,300,89.04
East,A,322,96.64
South,C,447,75.91
South,C,431,68.15
East,B,350,95.11
South,C,260,70.97
East,B,475,228.25
West,A,139,44.92
North,C,418,129.09
North,C,200,71.69
North,A,141,67.49
West,A,458,135.13
South,B,379,86.09
South,A,416,66.48
East,C,180,37.05
West,C,133,63.94
West,A,298,40.88
East,C,406,109.18
South,C,473,84.67
West,A,329,136.65
East,A,427,46.88
East,B,409,100.8
South,B,301,116.23
West,A,439,85.77
West,A,422,83.44
East,B,134,13.63
North,C,155,35.77
North,B,191,42.05
South,B,66,17.17
North,C,434,207.98
South,C,320,102.79
East,C,183,52.09
East,A,115,48.37
East,C,265,50.97
North,C,157,71.29
East,C,499,141.15
North,B,104,26.17
South,A,302,76.88
South,A,274,73.14
North,B,335,41.46
South,C,427,181.69
West,C,85,39.33
West,A,240,97.36
South,B,387,97.23
East,A,305,77.38
East,C,161,80.24
West,B,191,80.97
South,B,220,93.31
East,A,71,31.27
South,A,254,114.14
West,B,461,118.28
South,A,429,155.32
West,C,234,37.83
East,C,262,52.96
North,B,497,96.35
West,B,439,206.33
East,B,289,61.96
South,A,373,44.85
South,C,446,121.92
West,C,147,20.6
North,A,101,45.3
East,A,157,65.28
West,A,401,53.64
East,B,150,52.29
East,A,252,85.41
South,A,364,38.33
North,C,56,24.93
East,B,271,101.35
North,A,193,70.75
East,C,309,56.66
East,C,374,54.4
South,A,183,75.96
East,B,390,63.78
South,B,389,40.78
North,B,181,37.89
North,B,229,28.47
West,A,59,21.25
East,A,371,143.22
North,A,255,57.55
South,B,433,150.31
West,C,204,77.77
North,A,307,89.09
East,C,175,75.45
West,A,363,159.37
West,B,89,22.84
North,B,309,44.26
East,A,296,75.02
South,B,197,65.83
East,B,368,62.87
West,C,471,164.9
South,B,105,52.18
South,B,388,93.36
West,B,64,14.47
East,A,220,83.99
East,A,422,79.74
West,A,169,28.39
West,C,175,63.02
South,A,78,14.15
South,B,154,70.65
West,C,384,73.84
East,B,495,128.67
South,C,311,149.17
North,B,479,192.79
East,A,435,129.39
West,C,395,137.52
West,A,215,26.63
North,C,416,102.67
South,B,418,75.98
South,A,419,152.12
West,B,362,115.87
East,B,420,100.15
West,C,341,53.65
South,B,52,7.65
West,B,241,40.24
East,C,332,142.71
West,C,58,18.04
East,A,389,112.88
North,A,213,51.89
North,C,116,48.51
North,B,199,63.3
South,A,140,16.81
North,A,447,200.66
West,C,158,51.44
South,A,143,46.8
West,C,352,37.42
West,C,343,41.63
East,C,388,77.11
West,A,382,128.86
South,A,252,120.35
West,B,418,206.69
South,B,396,188.03
South,C,490,237.87
North,A,142,51.57
West,B,288,41.6
North,A,147,65.6
West,A,459,171.02
South,C,274,72.71
North,B,78,28.22
West,A,475,113.18
North,C,406,189.97
North,B,401,87.37
South,A,322,132.69
South,B,365,167.22
South,A,322,53.03
North,B,226,46.46
East,B,346,155.06
East,C,247,86.12
North,B,120,28.44
West,A,204,88.32
East,A,174,19.83
South,B,291,105.42
East,C,122,26.23
South,C,199,30.34
South,A,491,233.57
East,A,141,50.35
East,C,384,166.81
East,C,232,47.97
West,C,484,224.37
North,B,466,150.41
West,C,225,81.58
East,A,486,145.16
West,C,268,28.27
East,B,389,66.16
South,C,182,62.93
South,C,63,25.12
East,A,415,59.56
West,A,414,161.69
North,A,286,68.21
East,C,210,104.89
East,B,134,43.31
South,B,195,96.16
East,C,208,73.6
West,B,172,25.14
South,A,338,117.83
East,A,239,63.23
West,B,494,175.64
North,C,174,75.85
East,A,399,105.54
South,B,56,15.47
West,C,452,203.02
East,A,186,89.01
North,C,302,125.0
North,C,119,33.45
South,A,232,77.59
South,A,137,50.85
East,A,376,68.09
East,C,257,31.12
West,A,423,186.84
North,B,340,113.31
East,B,181,21.93
East,A,442,54.2
South,B,377,41.94
West,B,101,15.57
South,A,390,112.54
East,C,476,122.69
West,A,196,94.92
East,C,246,107.97
South,A,412,169.78
South,B,290,76.54
East,C,375,52.36
South,A,365,109.57
South,B,144,54.2
South,A,265,46.92
West,C,455,99.02
West,A,329,132.34
East,A,312,55.75
South,A,266,81.11
North,B,347,132.5
East,A,498,168.51
North,A,466,198.53
South,C,145,21.39
West,C,231,90.61
East,A,404,179.24
East,C,379,65.25
South,A,158,75.67
North,A,439,197.02
North,C,164,40.28
West,B,319,134.62
East,A,130,63.15
East,C,494,173.65
East,B,306,96.0
South,B,315,103.31
South,C,480,196.7
West,C,353,89.21
East,B,58,24.22
East,A,458,149.67
North,C,118,33.09
South,B,458,196.62
West,B,359,176.25
South,B,106,20.81
West,A,87,9.74
North,B,463,225.18
East,B,186,87.53
West,B,342,147.09
North,C,207,75.1
North,C,268,74.89
North,C,406,112.01
North,B,157,74.3
South,A,487,85.69
North,C,240,94.48
South,A,215,62.44
East,C,305,45.06
South,A,365,152.89
West,A,169,70.48
West,B,185,55.01
South,B,109,36.47
South,A,396,114.77
West,C,374,73.88
South,B,216,73.14
East,B,217,86.93
North,A,182,21.65
North,C,129,51.07
West,A,299,92.44
South,A,151,20.78
South,C,399,168.33
East,A,140,63.6
West,C,435,193.09
East,C,499,131.66
West,C,494,107.24
South,C,88,18.52
North,B,184,43.07
East,B,487,181.65
South,B,423,68.7
West,C,242,44.53
North,C,157,20.99
South,A,335,107.38
West,C,325,56.65
South,A,324,95.23
West,C,142,30.44
North,A,79,36.2
East,B,131,19.96
East,B,117,25.18
West,A,60,28.96
South,A,372,148.52
South,C,388,107.36
East,B,282,138.49
South,C,369,170.51
East,A,260,41.99
West,B,89,14.1
East,C,444,213.14
North,C,285,119.48
East,A,374,160.01
West,C,142,24.56
West,A,294,135.02
North,B,420,173.43
North,A,455,59.81
East,A,353,42.19
East,B,278,113.7
East,C,497,154.4
West,B,162,66.91
East,C,207,42.54
West,C,491,226.51
East,B,357,121.84
North,B,50,10.45
North,A,447,65.45
East,B,94,34.23
East,A,99,30.82
West,B,482,125.98
North,B,332,70.62
East,B,123,51.18
North,C,163,68.88
East,A,249,31.47
South,A,435,86.64
North,B,72,7.44
South,B,273,41.29
North,A,438,91.04
North,C,399,62.56
South,B,210,92.72
East,A,377,135.23
North,B,141,20.31
West,A,500,63.56
South,C,265,35.56
East,A,159,26.28
South,C,96,24.58
West,B,246,74.25
West,A,257,74.44
North,C,328,155.34
West,A,341,153.69
West,A,201,71.54
East,A,450,141.77
West,A,289,55.69
North,A,77,20.19
West,C,405,115.51
East,B,129,63.35
East,B,387,117.56
North,B,198,67.04
West,A,419,168.08
North,C,321,33.07
West,A,306,63.73
South,C,343,153.6
East,B,96,37.77
South,C,147,52.42
North,C,187,67.56
North,B,280,127.05
East,C,418,202.03
South,C,170,55.45
East,C,267,48.62
East,C,469,228.63
West,A,340,73.83
South,A,431,168.89
North,A,387,145.68
East,C,236,94.77
West,A,150,61.56
North,A,75,34.71
West,C,283,124.62
East,A,57,27.5
West,B,306,92.59
North,C,374,73.15
South,A,386,166.14
South,B,472,69.26
East,C,461,128.86
East,A,214,71.18
South,C,456,121.3
South,B,450,159.26
East,A,368,47.59
East,C,71,31.75
East,C,283,67.18
North,B,204,67.21
North,C,200,84.56
East,A,328,162.78
North,A,347,149.4
South,B,275,46.42
West,C,102,49.61
South,C,328,154.89
North,B,200,72.49
South,C,424,148.75
South,C,349,88.54
South,A,99,37.22
North,B,494,78.45
North,B,415,200.55
West,C,283,59.11
West,C,300,136.76
South,B,68,30.8
South,C,378,152.66
North,A,144,54.14
West,B,80,30.44
North,B,438,168.02
South,C,76,33.34
North,B,310,86.62
West,A,63,9.67
West,B,110,39.04
East,C,140,22.99
West,C,167,39.33
South,C,241,82.74
South,B,134,48.48
West,C,399,144.48
South,B,432,129.13
West,A,215,54.08
East,B,416,187.68
East,C,479,97.11
North,A,320,32.37
South,C,458,57.96
South,A,164,58.9
East,C,248,71.29
North,B,150,66.88
South,A,370,86.07
North,A,396,184.41
South,A,165,46.68
West,C,61,21.1
West,A,379,183.72
West,C,373,161.74
East,B,130,37.12
South,C,413,159.07
North,A,288,33.89
West,B,292,145.14
South,B,340,70.44
East,B,339,110.67
West,A,330,161.33
North,B,141,43.93
North,C,340,68.69
East,C,97,40.3
West,C,279,53.49
East,B,498,217.44
West,B,243,95.54
South,B,424,100.02
West,A,467,192.88
South,A,398,171.39
South,C,143,70.12
North,C,431,210.94
North,C,381,58.54
North,C,272,76.8
North,B,342,150.32
South,C,466,130.24
North,C,116,22.71
South,C,308,31.48
West,C,141,70.2
West,B,52,8.18
South,C,476,125.61
South,A,68,7.33
South,A,500,145.53
East,A,351,38.93
South,C,183,73.73
North,C,151,39.35
East,A,106,33.0
North,B,200,81.72
West,B,189,49.69
South,B,250,124.0
South,A,74,17.36
East,C,309,106.22
West,A,397,162.21
West,B,91,30.48
South,B,122,38.0
West,A,240,113.75
South,C,171,17.8
West,B,245,49.47
North,B,412,149.15
North,C,162,25.73
East,C,266,54.66
North,B,443,134.88
West,A,316,58.47
East,C,164,48.0
South,A,313,108.56
South,A,430,53.83
South,B,397,178.65
North,B,341,164.45
North,B,65,15.58
North,C,491,194.63
North,B,159,56.0
South,A,208,77.54
West,A,416,136.49
North,C,293,99.26
North,B,253,117.72
East,A,224,30.19
East,A,327,82.69
South,C,250,25.79
West,B,119,56.22
East,A,178,42.61
South,A,234,33.35
North,B,177,46.34
West,B,486,202.97
North,B,414,202.86
South,A,451,162.52
East,A,231,82.64
South,B,126,27.48
West,C,329,53.82
North,A,341,138.84
East,B,180,72.59
South,A,384,66.23
South,B,480,91.26
North,C,476,67.31
North,A,279,122.19
West,C,427,43.27
North,A,123,56.73
East,A,379,162.34
West,A,456,187.77
South,B,372,139.2
North,B,416,150.67
West,B,430,129.74
South,A,439,169.73
East,B,393,148.64
West,C,73,24.89
West,C,63,16.28
West,A,152,18.99
East,B,397,152.43
East,C,58,17.98
West,A,197,78.24
South,C,156,77.34
West,B,489,174.31
North,B,324,66.59
West,C,307,87.31
West,B,372,70.45
North,B,408,136.78
South,A,433,171.15
North,C,68,21.43
North,B,162,56.79
South,C,86,13.25
West,C,340,101.1
South,A,441,81.21
South,A,186,91.52
East,A,121,34.28
South,C,168,71.69
West,B,158,56.13
West,A,111,52.28
West,A,57,21.7
North,A,307,72.03
South,B,458,100.63
West,A,357,76.16
East,B,230,31.68
South,B,55,12.88
South,B,374,107.4
West,B,196,44.15
South,B,358,112.21
East,B,195,87.23
South,A,472,234.57
West,A,151,59.59
East,B,288,59.82
East,C,403,197.27
East,C,481,148.06
North,C,345,82.94
South,B,86,21.18
East,B,411,64.24
West,C,61,19.94
East,A,94,12.97
East,A,80,23.81
West,A,228,99.47
South,C,469,110.07
North,B,455,54.99
East,C,487,168.07
North,B,153,61.61
North,C,52,13.79
West,B,399,115.68
South,C,353,151.18
West,C,76,33.21
North,B,284,49.58
West,A,231,76.43
East,A,341,114.3
South,B,412,158.0
North,C,467,205.76
South,C,332,158.34
East,B,132,16.67
South,B,324,108.58
North,A,237,81.55
East,B,386,122.71
South,B,256,104.64
South,C,163,21.38
South,B,75,19.47
North,B,168,23.39
West,A,122,24.44
East,C,467,230.45
North,B,424,170.21
West,A,404,102.97
North,C,238,117.41
West,B,88,27.62
East,A,381,156.19
West,B,56,7.87
South,A,109,46.88
South,B,481,81.95
East,A,57,18.0
East,C,140,33.38
South,C,469,97.46
South,C,290,67.28
South,A,91,40.81
South,B,64,26.22
North,B,170,34.7
South,C,329,44.59
North,C,444,121.25
West,C,457,71.28
East,B,374,108.56
East,C,314,119.95
West,A,406,83.85
North,C,58,10.81
East,A,171,28.64
South,B,434,125.42
South,B,108,34.09
South,A,293,61.17
North,B,373,104.42
West,C,252,45.46
South,B,157,26.06
North,C,74,26.44
North,A,428,162.21
North,B,426,98.46
West,C,318,136.94
South,C,89,33.52
South,B,131,27.73
West,A,448,213.61
South,B,374,184.03
West,B,385,84.27
North,B,84,40.89
North,C,234,51.76
East,A,455,189.41
East,A,223,36.98
West,B,146,47.01
South,B,195,89.81
North,C,309,130.94
West,B,364,176.45
North,A,248,75.39
West,C,288,131.68
North,A,378,100.15
South,A,396,54.59
West,B,361,114.41
East,A,96,21.59
West,B,332,133.85
South,A,134,28.95
North,A,370,80.83
North,C,362,110.35
East,A,91,28.8
East,C,392,83.7
West,A,429,184.39
South,C,96,31.77
North,A,363,111.17
East,A,395,151.99
North,A,210,67.21
North,A,268,120.62
North,B,357,62.55
East,A,205,61.1
North,C,114,14.31
East,C,366,60.35
North,C,95,43.38
East,C,82,30.27
North,C,362,94.21
West,B,422,86.54
East,A,92,17.4
South,B,124,13.99
South,C,311,137.47
South,B,354,154.29
East,B,233,28.58
East,A,350,122.68
North,B,88,23.6
East,A,212,100.59
South,A,222,37.34
North,B,221,69.52
North,B,257,50.96
East,B,426,88.46
South,B,420,78.92
East,B,444,205.81
South,C,327,72.03
West,C,95,45.41
North,C,343,66.83
North,B,189,85.64
South,C,142,60.74
East,B,295,46.5
North,B,461,173.23
East,C,400,170.7
South,B,193,74.97
East,B,391,169.13
North,C,450,100.59
North,B,153,76.3
East,B,424,112.5
West,C,393,61.76
West,B,236,34.65
West,A,427,156.61
North,B,168,83.07
East,A,169,43.24
North,A,323,124.96
South,C,355,100.43
