Region,Product,Sales,Profit,Profit Margin
East,B,171,28.25,0.1652046783625731
North,C,201,60.95,0.30323383084577116
South,A,128,24.91,0.194609375
North,C,307,90.21,0.29384364820846903
West,B,167,44.68,0.2675449101796407
East,A,105,38.6,0.3676190476190476
South,B,137,32.66,0.23839416058394158
North,C,358,55.3,0.15446927374301675
North,A,256,29.76,0.11625
South,B,146,35.02,0.23986301369863017
South,C,415,131.46,0.3167710843373494
West,C,257,62.06,0.24147859922178988
South,B,287,114.01,0.3972473867595819
East,C,385,167.15,0.4341558441558442
North,A,121,25.06,0.20710743801652892
West,C,483,182.12,0.37706004140786753
South,B,209,48.2,0.230622009569378
South,C,93,31.12,0.3346236559139785
East,B,407,130.06,0.3195577395577396
West,C,402,112.07,0.27878109452736316
West,C,285,103.66,0.363719298245614
East,C,437,134.97,0.3088558352402746
North,B,231,78.96,0.3418181818181818
North,A,135,33.12,0.24533333333333332
East,B,334,89.31,0.26739520958083834
South,A,228,90.94,0.398859649122807
West,A,243,69.63,0.2865432098765432
West,C,221,55.15,0.2495475113122172
West,B,443,202.16,0.4563431151241535
South,C,257,74.29,0.2890661478599222
North,A,238,75.76,0.31831932773109245
South,A,489,95.02,0.19431492842535786
South,A,199,38.71,0.19452261306532664
West,C,487,211.4,0.4340862422997947
East,A,302,138.6,0.45894039735099335
South,C,448,152.9,0.3412946428571429
South,C,374,112.26,0.30016042780748664
South,A,292,47.18,0.16157534246575342
East,B,175,55.15,0.3151428571428571
North,B,215,36.77,0.1710232558139535
South,C,77,31.0,0.4025974025974026
South,B,246,100.6,0.4089430894308943
East,A,249,34.18,0.1372690763052209
South,B,268,67.57,0.2521268656716418
North,A,439,76.55,0.17437357630979497
East,A,318,127.73,0.40166666666666667
West,B,354,87.34,0.24672316384180792
West,A,121,43.88,0.3626446280991736
South,C,210,26.91,0.12814285714285714
West,A,161,59.32,0.3684472049689441
West,A,326,115.06,0.35294478527607365
South,C,317,95.74,0.3020189274447949
East,B,67,9.04,0.13492537313432834
North,A,51,24.33,0.47705882352941176
West,C,59,6.95,0.11779661016949153
North,B,185,35.68,0.19286486486486487
West,B,223,38.77,0.1738565022421525
North,A,134,62.05,0.4630597014925373
North,C,464,141.56,0.30508620689655175
South,B,122,36.8,0.30163934426229505
South,A,282,140.38,0.4978014184397163
West,C,252,112.29,0.4455952380952381
North,A,425,129.23,0.3040705882352941
North,A,313,97.95,0.31293929712460067
North,B,400,59.33,0.14832499999999998
East,C,214,98.26,0.4591588785046729
West,C,210,42.21,0.201
East,C,172,55.84,0.32465116279069767
West,C,282,97.73,0.3465602836879433
North,A,369,101.82,0.2759349593495935
South,C,96,46.61,0.48552083333333335
West,A,122,50.06,0.41032786885245903
West,B,316,116.28,0.3679746835443038
East,C,333,114.65,0.3442942942942943
West,B,100,21.27,0.2127
East,A,436,152.37,0.3494724770642202
North,B,420,114.29,0.27211904761904765
West,B,392,142.18,0.36270408163265305
South,C,279,89.04,0.31913978494623657
West,B,281,40.73,0.14494661921708185
East,C,393,153.73,0.39117048346055977
South,A,295,117.83,0.3994237288135593
West,C,312,32.09,0.10285256410256412
East,A,56,16.27,0.2905357142857143
West,C,176,22.14,0.12579545454545454
South,A,201,34.18,0.1700497512437811
North,B,126,51.45,0.4083333333333334
West,A,286,91.46,0.3197902097902098
East,B,487,201.01,0.41275154004106773
West,C,467,225.58,0.48304068522483945
South,B,420,140.28,0.334
West,A,246,106.36,0.4323577235772358
South,C,138,17.73,0.1284782608695652
South,A,418,106.08,0.2537799043062201
West,B,156,61.1,0.39166666666666666
West,A,320,108.4,0.33875
North,B,310,104.92,0.3384516129032258
West,B,167,29.43,0.17622754491017964
East,C,433,49.96,0.1153810623556582
South,A,450,205.69,0.4570888888888889
East,C,263,84.46,0.32114068441064636
East,B,330,84.87,0.2571818181818182
South,B,251,115.5,0.4601593625498008
North,A,63,15.98,0.2536507936507937
South,A,429,134.02,0.3124009324009324
East,C,437,81.58,0.18668192219679633
North,B,391,142.28,0.36388746803069055
North,C,114,27.56,0.24175438596491228
East,C,394,154.52,0.3921827411167513
East,C,62,23.77,0.3833870967741935
South,B,130,44.99,0.3460769230769231
West,B,397,99.9,0.25163727959697735
West,C,377,94.62,0.2509814323607427
East,A,376,63.48,0.16882978723404254
West,B,247,111.76,0.4524696356275304
East,A,199,29.67,0.14909547738693468
West,A,91,16.83,0.18494505494505492
East,B,143,44.49,0.31111888111888114
East,C,133,13.47,0.10127819548872181
East,B,263,103.89,0.3950190114068441
South,C,275,119.94,0.43614545454545456
South,C,58,8.35,0.1439655172413793
West,C,319,156.56,0.49078369905956115
West,B,271,106.04,0.39129151291512915
North,B,332,122.79,0.36984939759036145
East,A,173,21.52,0.12439306358381502
North,B,265,127.36,0.48060377358490564
East,A,210,92.57,0.44080952380952376
East,A,285,58.56,0.20547368421052634
South,A,296,87.66,0.29614864864864865
North,B,267,63.7,0.23857677902621724
South,C,314,62.58,0.19929936305732485
South,B,321,142.87,0.4450778816199377
South,B,341,62.75,0.1840175953079179
East,A,428,178.56,0.417196261682243
North,B,136,45.61,0.33536764705882355
North,C,257,60.17,0.23412451361867706
North,B,88,30.49,0.3464772727272727
West,B,360,111.95,0.3109722222222222
North,A,324,50.41,0.1555864197530864
West,C,123,21.92,0.17821138211382115
West,B,87,27.41,0.31505747126436784
South,C,125,42.39,0.33912
West,C,159,40.56,0.2550943396226415
South,C,416,69.38,0.16677884615384614
North,A,376,72.45,0.19268617021276596
West,B,394,62.44,0.15847715736040607
North,C,226,106.48,0.47115044247787613
East,C,178,57.75,0.324438202247191
West,B,55,8.55,0.15545454545454546
East,C,138,25.31,0.18340579710144927
South,B,152,28.77,0.18927631578947368
North,A,473,206.91,0.4374418604651163
North,A,494,235.2,0.4761133603238866
South,B,69,28.59,0.4143478260869565
South,B,318,97.55,0.3067610062893082
West,C,193,31.07,0.1609844559585492
North,A,105,51.75,0.4928571428571429
West,B,128,60.91,0.475859375
East,A,290,56.34,0.19427586206896552
East,C,57,24.8,0.43508771929824563
East,C,327,157.52,0.4817125382262997
West,A,239,74.25,0.3106694560669456
North,C,474,176.96,0.37333333333333335
East,C,422,67.55,0.16007109004739337
West,A,50,8.55,0.171
East,B,299,100.95,0.3376254180602007
North,A,111,48.11,0.43342342342342344
North,A,359,170.92,0.476100278551532
North,C,432,118.61,0.27456018518518516
South,A,107,13.74,0.12841121495327104
North,B,288,121.02,0.4202083333333333
South,C,381,180.24,0.4730708661417323
West,B,104,38.55,0.3706730769230769
West,C,87,15.09,0.17344827586206896
North,B,319,156.11,0.48937304075235116
East,C,191,25.12,0.13151832460732985
East,B,295,94.73,0.3211186440677966
East,C,137,17.96,0.1310948905109489
West,C,199,75.82,0.3810050251256281
East,C,152,22.09,0.14532894736842106
East,A,488,237.85,0.48739754098360655
East,B,202,65.14,0.3224752475247525
South,B,334,35.49,0.10625748502994013
South,C,371,79.16,0.21336927223719676
South,B,99,39.25,0.39646464646464646
East,A,312,87.31,0.2798397435897436
West,C,56,16.15,0.2883928571428571
East,B,316,85.08,0.2692405063291139
South,A,377,97.84,0.25952254641909817
North,A,277,59.52,0.2148736462093863
East,B,435,162.26,0.37301149425287355
West,B,156,25.12,0.16102564102564104
North,C,407,133.2,0.32727272727272727
North,B,280,101.7,0.3632142857142857
North,C,182,40.85,0.22445054945054946
West,B,210,81.01,0.3857619047619048
South,A,329,79.5,0.24164133738601823
South,B,350,168.48,0.48137142857142856
North,B,298,134.75,0.4521812080536913
South,B,470,97.6,0.20765957446808508
North,B,130,53.17,0.40900000000000003
East,B,426,153.91,0.36129107981220654
East,B,178,52.67,0.2958988764044944
West,C,199,61.88,0.3109547738693467
West,A,443,193.81,0.4374943566591422
East,C,423,157.97,0.373451536643026
South,C,413,164.04,0.3971912832929782
North,A,143,35.07,0.24524475524475525
West,C,333,153.1,0.45975975975975975
South,B,435,117.84,0.27089655172413796
North,B,488,158.87,0.32555327868852457
South,A,146,56.78,0.3889041095890411
South,C,265,129.3,0.4879245283018868
North,B,427,119.43,0.27969555035128807
West,C,232,115.21,0.4965948275862069
South,A,276,106.2,0.3847826086956522
West,A,253,119.63,0.47284584980237154
South,C,104,20.16,0.19384615384615383
North,C,336,34.7,0.10327380952380953
West,A,81,28.56,0.35259259259259257
South,C,271,64.22,0.2369741697416974
South,B,164,44.32,0.2702439024390244
North,A,294,65.08,0.22136054421768706
South,B,195,24.76,0.126974358974359
West,A,94,13.27,0.14117021276595745
North,A,435,203.85,0.4686206896551724
North,C,323,53.14,0.1645201238390093
North,C,111,52.96,0.47711711711711713
West,A,291,140.36,0.4823367697594502
South,C,458,174.02,0.37995633187772926
West,C,323,67.4,0.20866873065015482
North,B,294,49.02,0.16673469387755102
North,C,109,38.03,0.34889908256880736
South,C,398,45.03,0.11314070351758794
South,A,273,65.75,0.24084249084249085
North,A,184,59.09,0.3211413043478261
North,B,327,127.38,0.3895412844036697
West,C,398,91.45,0.2297738693467337
North,C,166,58.82,0.3543373493975904
West,B,60,10.1,0.16833333333333333
East,B,92,44.2,0.4804347826086957
North,B,335,39.08,0.11665671641791044
North,A,364,58.14,0.15972527472527473
North,B,208,96.73,0.4650480769230769
East,A,70,29.72,0.42457142857142854
North,A,219,49.71,0.22698630136986303
West,A,420,49.68,0.11828571428571429
East,C,470,130.65,0.27797872340425533
South,A,148,41.62,0.2812162162162162
East,A,459,221.04,0.4815686274509804
West,B,125,57.57,0.46056
West,B,346,73.98,0.21381502890173412
East,B,468,174.61,0.37309829059829064
South,A,137,54.32,0.3964963503649635
East,A,348,134.48,0.38643678160919537
North,A,348,47.73,0.1371551724137931
North,A,255,100.43,0.393843137254902
North,C,149,15.37,0.10315436241610738
East,B,89,43.57,0.4895505617977528
North,C,332,88.56,0.26674698795180724
South,C,94,9.69,0.10308510638297871
East,A,154,48.34,0.3138961038961039
South,C,147,41.57,0.2827891156462585
South,A,331,99.11,0.29942598187311176
South,A,378,112.44,0.2974603174603175
East,C,399,61.06,0.1530325814536341
South,A,470,117.24,0.24944680851063827
West,A,195,83.23,0.42682051282051287
North,A,447,109.89,0.24583892617449665
North,A,102,42.57,0.4173529411764706
North,C,378,172.11,0.45531746031746034
North,C,283,45.32,0.16014134275618375
North,C,460,196.34,0.42682608695652174
East,C,452,64.06,0.14172566371681417
West,C,369,88.9,0.24092140921409216
North,A,199,37.62,0.18904522613065325
North,C,71,18.37,0.2587323943661972
North,C,427,183.54,0.42983606557377046
South,A,233,83.42,0.35802575107296136
East,C,161,56.13,0.3486335403726708
South,C,451,75.5,0.1674057649667406
North,A,308,86.79,0.2817857142857143
North,B,425,56.74,0.13350588235294117
East,A,222,38.28,0.17243243243243245
South,B,389,167.37,0.43025706940874037
South,C,361,133.66,0.37024930747922435
East,A,463,88.02,0.19010799136069115
East,B,203,46.07,0.22694581280788179
South,B,424,101.7,0.23985849056603775
West,B,455,155.01,0.3406813186813187
South,C,99,41.6,0.42020202020202024
West,B,325,105.73,0.32532307692307694
South,C,150,55.95,0.373
South,A,248,114.01,0.45971774193548387
West,C,390,174.81,0.4482307692307692
East,C,493,87.56,0.17760649087221095
South,A,489,202.66,0.41443762781186094
South,A,471,198.84,0.4221656050955414
West,A,397,127.2,0.3204030226700252
West,C,268,113.65,0.4240671641791045
North,A,183,43.68,0.23868852459016393
East,A,477,181.71,0.3809433962264151
East,B,152,29.77,0.19585526315789473
East,A,158,75.3,0.47658227848101264
West,C,371,182.77,0.4926415094339623
North,B,300,123.56,0.41186666666666666
West,C,171,47.38,0.27707602339181286
North,A,373,47.63,0.12769436997319036
North,A,149,18.89,0.12677852348993288
South,C,433,58.86,0.1359353348729792
North,C,339,153.28,0.4521533923303835
South,A,413,141.57,0.3427845036319612
North,A,362,98.57,0.272292817679558
West,A,326,51.03,0.15653374233128833
East,C,426,188.75,0.443075117370892
North,B,415,142.26,0.34279518072289156
North,B,386,165.21,0.42800518134715027
South,A,307,90.76,0.29563517915309445
West,C,197,36.86,0.18710659898477158
South,A,221,89.01,0.4027601809954751
South,A,189,83.0,0.43915343915343913
East,C,194,40.06,0.20649484536082474
West,A,282,120.24,0.42638297872340425
West,B,110,40.14,0.3649090909090909
South,B,331,45.76,0.13824773413897282
North,A,122,53.83,0.4412295081967213
East,A,294,110.91,0.37724489795918364
West,A,412,45.96,0.11155339805825243
South,A,221,51.27,0.23199095022624436
North,C,320,92.28,0.288375
South,B,388,122.41,0.31548969072164945
East,A,116,26.56,0.2289655172413793
East,B,345,95.52,0.2768695652173913
East,C,245,25.37,0.10355102040816327
East,C,370,81.21,0.21948648648648647
South,A,223,26.7,0.11973094170403586
South,C,409,106.94,0.26146699266503665
North,B,87,40.45,0.46494252873563224
North,A,425,48.78,0.1147764705882353
East,C,345,74.56,0.2161159420289855
East,A,450,106.61,0.2369111111111111
North,A,262,76.08,0.290381679389313
East,C,251,71.64,0.2854183266932271
North,B,165,48.7,0.29515151515151516
North,A,362,100.53,0.277707182320442
South,C,185,37.78,0.20421621621621622
East,A,379,60.24,0.15894459102902375
South,C,160,54.48,0.34049999999999997
North,C,289,123.23,0.426401384083045
North,A,253,70.37,0.27814229249011857
South,C,460,136.53,0.29680434782608694
East,C,297,106.7,0.3592592592592593
East,C,411,180.44,0.43902676399026763
East,C,362,178.56,0.4932596685082873
South,B,236,107.49,0.45546610169491525
North,C,96,47.31,0.49281250000000004
West,A,396,136.08,0.3436363636363637
West,B,310,150.18,0.4844516129032258
North,C,402,170.77,0.42480099502487567
North,C,281,45.52,0.1619928825622776
West,B,195,34.39,0.17635897435897435
West,A,125,53.4,0.42719999999999997
West,C,143,25.46,0.17804195804195805
North,B,108,29.21,0.27046296296296296
South,B,262,88.36,0.3372519083969466
North,A,97,43.03,0.4436082474226804
South,B,446,74.6,0.16726457399103137
East,A,201,28.89,0.14373134328358209
North,B,76,18.43,0.2425
South,A,77,26.83,0.34844155844155844
West,C,321,119.63,0.3726791277258567
West,C,341,168.8,0.4950146627565983
West,C,118,44.96,0.38101694915254236
West,A,428,183.46,0.42864485981308414
North,B,331,123.96,0.3745015105740181
East,C,483,149.68,0.30989648033126294
North,C,85,12.38,0.1456470588235294
North,C,89,41.46,0.4658426966292135
South,B,233,60.69,0.26047210300429186
North,A,193,80.19,0.4154922279792746
East,C,458,77.07,0.16827510917030566
North,B,458,105.05,0.22936681222707422
South,B,78,32.85,0.42115384615384616
East,C,465,85.4,0.18365591397849462
South,B,395,86.67,0.21941772151898734
North,A,96,38.85,0.40468750000000003
South,A,329,118.29,0.3595440729483283
South,B,485,230.64,0.4755463917525773
West,C,250,105.07,0.42028
South,A,180,82.3,0.4572222222222222
West,B,258,64.47,0.24988372093023256
South,C,80,39.24,0.49050000000000005
South,C,402,91.47,0.2275373134328358
East,C,443,67.42,0.15218961625282168
East,C,468,70.29,0.1501923076923077
North,C,223,68.03,0.305067264573991
North,C,335,33.79,0.10086567164179104
South,A,392,66.59,0.16987244897959183
South,A,130,52.84,0.4064615384615385
South,A,118,17.29,0.14652542372881355
East,B,100,39.36,0.3936
South,A,71,25.59,0.3604225352112676
North,A,332,145.24,0.4374698795180723
South,A,220,61.6,0.28
West,A,177,45.71,0.25824858757062147
East,A,238,91.63,0.38499999999999995
East,C,393,146.36,0.3724173027989822
East,A,473,76.29,0.16128964059196618
East,A,156,58.89,0.3775
West,A,164,54.48,0.3321951219512195
West,C,186,66.84,0.35935483870967744
East,C,328,59.01,0.17990853658536585
South,C,463,141.05,0.30464362850971927
North,C,416,96.41,0.2317548076923077
West,B,262,71.48,0.27282442748091607
South,C,428,78.04,0.18233644859813086
South,C,79,18.61,0.23556962025316455
North,A,144,65.84,0.45722222222222225
North,B,270,99.52,0.3685925925925926
East,A,356,49.61,0.13935393258426967
West,C,169,36.27,0.21461538461538462
West,C,77,37.96,0.492987012987013
East,B,243,72.07,0.2965843621399177
North,C,314,135.53,0.43162420382165606
North,A,397,165.77,0.41755667506297234
West,C,152,70.55,0.4641447368421052
West,C,243,112.78,0.46411522633744856
East,A,287,99.28,0.3459233449477352
East,B,410,79.93,0.19495121951219513
South,B,270,82.33,0.30492592592592593
South,A,479,49.07,0.10244258872651357
South,C,473,225.84,0.4774630021141649
West,A,320,67.0,0.209375
West,B,106,30.85,0.2910377358490566
West,A,498,245.38,0.4927309236947791
South,C,328,81.52,0.24853658536585366
South,B,67,21.81,0.32552238805970146
North,B,217,67.33,0.3102764976958525
West,C,287,124.49,0.4337630662020906
South,B,430,67.44,0.1568372093023256
South,C,236,99.23,0.4204661016949153
South,B,180,65.82,0.36566666666666664
South,A,186,48.84,0.2625806451612903
South,A,222,35.39,0.15941441441441442
North,A,290,95.02,0.3276551724137931
South,B,311,131.5,0.4228295819935691
West,B,299,119.24,0.39879598662207355
West,A,415,141.48,0.34091566265060236
North,B,320,138.29,0.43215624999999996
East,C,261,31.98,0.12252873563218392
East,B,473,218.75,0.46247357293868924
West,B,151,43.69,0.28933774834437087
South,B,465,125.47,0.26982795698924733
North,C,247,73.21,0.2963967611336032
West,A,409,154.56,0.37789731051344744
South,B,202,53.77,0.2661881188118812
East,C,252,80.85,0.3208333333333333
West,C,489,139.12,0.2844989775051125
East,C,328,60.25,0.1836890243902439
West,A,53,18.83,0.3552830188679245
East,A,465,52.25,0.11236559139784946
South,B,441,199.0,0.4512471655328798
East,C,113,36.55,0.3234513274336283
West,C,152,60.85,0.40032894736842106
South,A,208,99.94,0.4804807692307692
East,B,358,60.1,0.16787709497206704
South,C,372,171.64,0.46139784946236556
East,A,93,19.02,0.20451612903225805
West,A,337,66.21,0.1964688427299703
North,A,426,155.23,0.3643896713615023
South,B,210,101.37,0.48271428571428576
North,B,196,90.25,0.4604591836734694
South,C,182,71.12,0.3907692307692308
West,C,193,88.38,0.45792746113989635
West,B,144,43.82,0.30430555555555555
West,C,315,130.44,0.41409523809523807
North,C,314,87.39,0.278312101910828
North,C,70,14.33,0.2047142857142857
West,B,374,38.24,0.10224598930481284
East,A,180,89.68,0.49822222222222223
East,B,398,64.49,0.16203517587939698
North,C,72,18.84,0.26166666666666666
West,A,420,161.49,0.3845
